"text","categoria"
"im so sad of what is happening to manchester then now in my own country im so sad our world needs help",4
"Today was such a sad day. All my thoughts  prayers and love for those affected.",4
"so much sadness for a night.",4
"More than sad  I'm angry. Who thinks they have the right to take children's lives in such an awful manner. Fuck terrorism",4
"I am sadden by the news",4
"It saddens me so deeply to see how some ppl r putting their minds to work on things like THIS!! Where's humanity going!?",4
"It's so sad to what the world is coming to... praying for all those affected at the Ariana grande concert last night",4
"Crying a river for  still cannot believe most are children... Really very sad when retweet each article",4
"wonderful and innocent peoples died. I dont find words for this but its a sad tragedy...",4
"What a sad day",4
"is truly sad but terrorist groups blow themselves up believeing they have a great after life when they just die",4
"We are saddened by the tragedy in  and our thoughts and prayers are with all those who have been affected.",4
"turning off my  today 4 all those who died yesterday & for Ariana  this is such a sad thing",4
"I'm so sad because of this...",4
"My heart goes out to everyone affected this is so sad.",4
"This is sad  so sad and heartbreaking..",4
"I'm still in shock  but it is the sad truth",4
"Oh how sad this is. Oh my heart is heavy and my mouth can't form words.",4
"So sad what happened in Manchester yesterday",4
"It's sad to heard these two news in one day. I do hope one day there'll be no terrorist or war",4
"I'm still shock and sad you have no idea",4
"This is so sad",4
"I hate this world  i hate bomb  i hate terrorist. I hope all terrorists die soon. I feel so sad",4
"Today is a very very sad day",4
"Its really sad to know about what happened in Manchester.My prayers for  and all the other victims.",4
"Love and prayers to the victims in Manchester and to Ariana It makes me sick and sad to know what some people are capable",4
" we'r so sad for they  hope world will become better  are here for",4
"Waking up to the news this morning was horrible  saddens me so much that some people are full of great hate for others",4
"pray for Manchester As a human what has happened truly saddens me .. Are you as a human too Have you got family",4
"sad to hear the attack at Manchester during  's concert.",4
"It's sad that it takes a tragedy like this for the world to come together and love each other.",4
"Sending you love Nia such sad  horrible news  RIP      /status/866925208896233473",4
" omg I'm so sorry  it's so sad of what happened   hope your ok love you what ever happened to world peace",4
"this world makes my heart so sad. I HATE THIS CRUEL WORLD.",4
"I am in deep shock  it's terribly sad",4
"Don't know how to react anymore. It's just truly saddening to see all of this happening in just a day",4
"  i live near there and it's so sad what happened",4
"It makes me sad",4
"It's so sad to hear about the bombing incident my heart goes out to the people in Manchester",4
"My thoughts and prayers are with them and there families so so sad       tus/867025821122351104",4
"I woke up today to news about  & ending the day to  . What a sad day:(",4
"too many sad events in a day. keep us all safe  Lord.",4
"i suddenly got sad with all these happenings",4
"It's so sad wt happened",4
"its really sad that i have to add more hashtags to this tweet    anxiety calming thread below   atus/866807406050897926",4
"This is such a sad day for humanity Stay safe  everyone..",4
"For the Islamic State  that eight year old  Saffie Rose Roussos  was also a crusader wasn't it?",4
"So sad to hear the news about the events in Manchester last night.",4
"This is soo sad people can't even go to a concert in peace smh r.i.p to everyone kids were there omfg whyyy",4
"Such a sad day all around the world  stay safe everyone",4
"omg this is the sadest tweet i ever seen this is so horrible",4
"The news makes really sad rn where's humanity? Lord pls heal our land & our ppl",4
"It's so sad",4
"   it wasn't your fault my sweet. everybody is so sad  and all we have to do  is praying for them!",4
"I can't bear watching so many people tweet this  its so sad    s/867035477248966657",4
"This is so shocking and sad",4
"I feel sad about what's happening to the world. Sending love",4
" it's sad you can't even go to see your fav person without somebody deciding to be stupid and ruin it for everybody",4
"This situation is so so sad and is so heartbreaking my love goes out to all the families affected",4
"What a day so sad thinking of the people who have lost their loved ones in such a selfish attack when will this end",4
" Praying for sad victims.. And as a big fan of Ariana Grande  I hope she does not remain this case as a trauma..",4
"such a sad  sad day. everybody please stay safe",4
"I want to see  if she is alright but I'm here in the Philippines  so sad",4
" it's just so sad to hear this and watch the news I'm sorry for anyone if you lost someone this is just horrible",4
"So sad what happened in Manchester. My heart goes out to the families and victims.",4
"This is why I love the joe sugg fandom we are all truly saddened by the Manchester bombing what go through people's head",4
"  im so sad and im praying for everyone involved",4
"Its so sad that all these innocent young people had the night of their lifes and it ended as a nightmare for everyone.",4
"Today was sad. Browsing tweets that are heart breaking. I pray that we'll be shielded through God's grace",4
"Such a sad day",4
"Im honestly so sad about everything thats going on right now. Everyone's in my thoughts and prayers",4
"It's so sad that these things happen",4
"today has been such a sad day",4
"This is honestly so sad to think this happened my prayers go to all the people that got hurt during this",4
"I've been so depressed today because of the sad events that has happened in Manchester and in Marawi.",4
"Its a really sad world where we live in.  :(",4
"Very sad to hear it all  May the abandoned families be given the fortitude and sincerity.",4
"I don't understand the world in which we live-I hope I never do. So  so sad So unnecessary      r/status/867016753037139968",4
" I'm deeply saddened and hurt about the terrible tragedy that took place.. Thoughts go to all victims affected.",4
" it's so sad that people would do that",4
"Rest in piece to all the beautiful people who have sadly lost their lives .... heaven has gained angels",4
"My heart gets so sad hearing about how messed up and sick our world is",4
"always spread love and kindness i have no words for what is happening with people these days. it's just sad",4
"Seen this on fb & I find it sad how some ppl think this is the right way to act upon an awful tragedy that's happened",4
"It's so sad what happens in this world",4
"I'm soo sad about this and I can't understand how someone can do something like that!Where is the humanity in our world?",4
"My prayers go out to Manchester it's so sad to know that there are people like that in the world",4
"It's really sad what happened  my prayers are with families and people affected  no more war  only peace",4
"My whole heart with my British friends. I am sad and heartfelt with you",4
"How sad to hear about Manchester",4
"Everything that's happening is so saddening and what's worse is that people are making fun of it.",4
"What happened has me sad  and afraid",4
"Full of sad thoughts in my head. Still thinking of what is happening. Please",4
"Sending prayers to those in Manchester. A concert is place for enjoyment and it saddens me that someone would ruin that.",4
"It's so sad to see again attacks around the world",4
"Still in shock and deeply saddened  my heart is with anyone involved Nobody deserves an experience so traumatising",4
"still so unbelievably sad",4
"I'm sad about the tragic event at Manchester  I everyone affected well in Jesus name",4
"Heartless people  stop it. So sad for all the people there and",4
"Such sad news. Sending love to all those affected by this senseless tragedy    instagram.com/p/BUcGE2tBIzR/",4
"Music is the one thing that's supposed to bring everyone together  it should never bring such sadness to so many people",4
" Sending love and affection to all the affected victims  this is so sad the world needs more love and peace",4
"Such a sad day. I can't imagine how these families and friends must feel. Stay strong!",4
"the world is getting scarier darker sadder everyday  barbaric i say",4
"We are deeply saddened by the tragedy in Manchester. Our thoughts are with the victims and their families.",4
"We are deeply saddened by the tragedy in Manchester. Our thoughts are with the victims and their families.",4
"We are deeply saddened by the tragedy in Manchester. Our thoughts are with the victims and their families.",4
"We are deeply saddened by the tragedy in Manchester. Our thoughts are with the victims and their families.",4
"So sad about what happened in Manchester last night.",4
"A concert is here to be happy  to have fun and not to cry and be sad ...",4
"  I am so sad about this news i hope you all be fine there. GOD BLESS YOU!!",4
"its so sad how those fans at the concert last night were singing one last time for the literal  last time.",4
"Heart goes out to everyone  so sad  some people are so horrible out there",4
"Such sad news to hear about Manchester. Thoughts and prayers go out to families and survivors",4
"Thanks to Katie and David for these helpful notices x Such a sad and incomprehensible time xxx",4
" it's so sad reading things like this hope that coward rots in hell!!!!",4
"Seeing these pictures of the innocent children and adults saddens me to the core.",4
"Instead of peace there is a never ending war..a crime & so sad. Sorry for all the families and friends of the lost once.",4
"This still makes me feel so sad and there are no words to give to those who lost their loved ones",4
" this is such sad news that I heard this morning all my love sent out to all loved ones during this devastating time",4
"I'm sad that this is the kind of world my child will grow up to. T_T",4
"Morning It might be a sad and depressing day because of  but remember to keep a positive attitude.",4
" were living a dream they were full of happiness They never thought it would have a sad frightening ending",4
"this is so sad",4
" so many innocents scarred  petrified  lost and taken! For what? So sad  taking a life is not a game to be played!",4
"Such a sad sad day  I pray for the families of the lost  injured and still missing",4
"Such a sad day  to specifically target a concert for children and young people is away  heartbreaking at the victims",4
" on this incredibly sad day for such a beautiful city",4
"I'm so sorry  knowing this is sad and devastating ... We are with you",4
"what a terribly sad day for the world",4
"my tl's never been so sad like today",4
"So heartbroken with the sad news from  . When will the terror and senseless violence stop?",4
"Thoughts go out to those affected by the saddening news of the Manchester attacks.. Stay strong",4
"it shouldn't  and doesn't even need to happen in the first place. And that's what makes it even sadder.",4
"   it's so sad to see what the world is slowly coming to be",4
"So sad about Manchester   devastating news",4
"Reading all this stuff about Manchester... Feeling so sad",4
"Thoughts with everyone affected in the saddening tragedy last night",4
"It's so sad to hear what happened in Manchester.. no one deserves something like this and I hope one day it'll stop",4
"No one deserved what was coming to them. I'm so sad to hear about what happened and it hurts my heart so much",4
"it's not your fault  I want you to be happy - not being sad. I'll be here for you as long as u want me",4
" this is such a sad & horrific event. Praying to everyone who is going through a hard time right now. I feel terrible",4
"It's been on my mind all day I'm so sad I wish I could do more to help my heart is genuinely with everyone affected",4
"I cannot begin to desrcibe the sadness that haunts my heart",4
"Still sad af over the Manchester situation",4
" we think of all victims and their families it's so sad young people who just want to have fun ! It's so cruel",4
"I can't believe what happened this is so sad I Pray for Manchester",4
"I'm sure all the families affected  Arianators and Ariana really appreciate the support and kind messages. So sad!",4
"So sad what's happening in Manchester",4
" it's so sad to hear",4
"Very VERY sad to hear this terrible news. Sending my love out to all the victims and their loved ones.",4
" so sad to pop on your socials and see this terrible news.",4
"It is sad how this world is.People making jokes of the situation that happened in Manchester please know lives were taken",4
"The world is such a sad  sad place right now  but we must keep strong Peace and love to all",4
" that's so sad From the concert we go out without voice and not without life",4
"This is so sad and heartbreaking. Please keep them in your prayers.",4
"It was so sad I was going to go to that concert too but the tickets sold out",4
"What happened in Manchester makes me feel so sad... The poison in this society is killing people everyday..",4
"its kinda sad how all i can do is to cry and witness tragic moments cause im literally at the other side of the earth",4
"No words can express how sad I am today  I just couldn't imagine how cruel our world has become.",4
"   pray for humanity this world is just sad and cruel",4
"Still speachless and so sad about what happened. I'll never stop praying for all of these to STOP.",4
"I cannot get over what happened at the Ariana grande concert:( so sad",4
"I'm not sad just about the concert but about the world that I live in",4
"It's amazing seeing the world come together at such a sad and shocking time!",4
"I'm so sad to hear about the terrorist attack in Manchester. My thoughts and prayers are with all the people affected.",4
"it acc vile that people kill others on purpose cant imagine wat its like to know1of those22people who have sadly passed",4
"So sad about what happened in Manchester",4
"What is happening right now makes me feel more sad :(",4
"What happened last night at  concert is so sad  literally started crying seeing the video",4
"  so much sadness and heartbreak today",4
" My heart is broken so sad what happened last night  my greatest condolences for all these families in Manchester",4
"So sad My thoughts and prayers to Manchester. hope everyone is ok.",4
"I pray for those who sadly lost their lives at the concert in Manchester arena",4
"It saddens me to know that even at happy times bad things can happen",4
" It's so sad to post about such a heart crushing tragedy - Our thoughts and prayers go out to all those involved.",4
"I'm praying so much for everyone involved I'm so sad....",4
"Our hearts are saddened by the tragedy in Manchester. Our thoughts and prayers go out to the families affected.",4
"What a sad day. Too many things happened in only a day. I hope everyone is safe.",4
"Thoughts going out to all of the families who have lost  and those who are injured. Such sad news",4
"So sad what happened:(my heart goes out to the families hurt or killed",4
"Reading and seeing everything about what happened in Manchester makes me wanna cry. So sad",4
"It's so sad that you can't go anywhere now without someone doing something that cruel to innocent people",4
"I'm so sad about what happened stay strong everyone. I love you",4
"It's such a sad day. I want it to end already.",4
"I am so sad right now My  is  in",4
"the fact some people went to a concert to have fun and never came home makes me so sad",4
" I'm so sad that has happened",4
"A very dark  sad and truly heartbreaking day",4
"They keep repeating the news I can't anymore this so sad",4
" I really sad to hear what happened last night sending all the love from us to the Manchester",4
"So sad how we can never predict these awful things done by terrible people that effect everyone",4
"This is what I say   Difficult and sad moment for all. i'm sorry",4
" that's so sad so many people lost there lives. Ari  it is not your fault be safe.",4
"The world is collapsed with the terrorists and Is so sad that we can't do nothing for stop it.",4
"This is so sad  what this world is becoming is so sad",4
"  it's so so sad  my thoughts and prayers go out to Ariana and everyone who has been affected by this",4
"Dark Times. I hope people find strength and recover from this sad event. My thoughts and prayers are with you.",4
"unimaginable. This act so cowardly killing innocent people  it is really very sad the situation in which the world is.",4
"Terrorism is sadly becoming a normality",4
"So sad to hear about the terror attack in Manchester.",4
"Really sad after hearing all this terrible things. My prayers go to anyone affected by these events",4
"Wake me from this nightmare! I'm so sad",4
"Is too much happening right now in my timeline and I feel broken heart and sad ..",4
"It is so sad that you cannot even go to a concert without a bombing occurring.",4
" Im so sad hearing the news from Manchester. My thoughts are with the families and friends of the victims.",4
"all my prayers go to manchester. so heartbreaking and it makes me so sad heartless people killed many innocent people",4
"So sad to hear this",4
" it's sad to know so many innocent teenagers & families are now in so much pain. EST no matter what religion.",4
" I am sad that many people lost their lives. These people needs love and hope. Please spread love and kindness . Ari U",4
"    Stay safe everyone im really sad rn.. Why is this happening",4
"so sad about what happened last night this is so horrible  all my thought go the victims and their families.",4
"im so sad right now  i wanna cry it all.. :(",4
"#NOME?",4
"That's so sad what happened in Manchester. My thoughts and prayers go out to everyone affected by this.",4
"The news is saddening to hear. What is the world coming to? Please pray for them ARMYs.",4
" so sad what's wrong with this world",4
"this is so sad",4
"My love and prayers go out to Manchester  this is rlly sad I hope all the kids and parents find each other",4
"My heart joins the others who are with Manchester right now. So sad to see teens lose their lives due to terrorism.",4
"Such sad news and a cruel world we live in. Prayers and love sent to everyone effected",4
"I thought it was a nightmare but sadly it's true. My heart breaks for all those lost and their families",4
"Our thoughts and prayers are with those affected by the sad loss of life of so many young children.",4
"I wanted to say that I'm very sad about this tragedy !!!",4
"My heart  thoughts and prayers go out to Manchester  saddened by the news.",4
"it's so sad to see this I can't believe people would do this",4
" i am sadden about what happen in manchester those people didn't deserve to die like that",4
"so sad this day",4
"to have a terrorist attack SO SO close to home   literally on my doorstep   I can't believe it . I'm so saddened",4
"Our thoughts will stay with those affected I am deeply saddened by everyone who was sadly affected by the attack.",4
"How people can be so freaking cruel???? I can't believe this  I'm in shock... I'm so so so sad",4
"my heart hurts  what a sad sad world we live in",4
"So sad about the news in Manchester. My prayers and thoughts are with the victims and their families",4
"I'm so sad about what's happening in this world",4
" it was a sad day",4
"Im so sad for all of those impacted by this tragedy",4
"We are sadden to hear about the horrific attack  concert. Our thoughts & prayers go out to everyone involved.",4
"I feel so saddened with what's happened. I have no words",4
" Its sad to hear events like this still happens around the world. My deep condolences for Manchester.",4
"so sad about Manchester attack  lost for words for families that have lost people",4
"So sad to see that ugly episode in  . What a world we live in!!",4
"I'm so sad this happened my heart goes out to all the family's and people involved",4
"My thoughts to Manchester  so sad to hear that  all love and safe",4
"it's so sad what happened.. we're will stay with all of you!   please",4
"This is sad honestly! What has this world come to",4
"In sad moments you just have one option smile  i invite you",4
"R.I.P to the gorgeous people who sadly lost their life in last nights attack my heart goes out to everyone involved",4
"They were children. Today is such a sad day",4
"So sad to hear about the appalling attack on the children in Manchester  how many more angels must we lose",4
"So sad  stay strong we love you so much",4
"I don't have words to explain that. It's horrible and I'm so sad for the family of the victims... Stay strong !",4
"Felt sad all day heartbreaking news",4
"I can't believe how such a sad thing took place last night.. :(",4
"Where is the love?I'm so sad that s becoming the world.",4
"Everyone just wanted to go out to a concert that they payed a lot of money for and then they don't come home. So sad",4
"Really sad. People without soul taking the most innocent lives: children",4
"What a cruel world we live in. I'm sad to see that many innocent people lost their lives in Manchester",4
"So sad!! Concerts should be our safest and happiest place",4
"I feel so so sad for the families who have been affected and for  . No one deserves to experience that.",4
"What happened in Manchester by members of the religion of peace  is so sad!",4
"It's so sad that things like this happen",4
"So sad about Manchester",4
"RIP to all the innocent people who sadly lost their life last night. Still in such shock.",4
"This is so sad. It just goes to show that nowadays  nowheres safe.",4
" it's so sad that we have to keep putting these pray for ___ on social media. This world is messed up",4
"Very very sad what happened in manchester.",4
"It's so sad to hear about Manchester.. my heart goes out to all the family's who has lost loved ones..",4
"It's so sad..but it isn't your fault honey! You gave all the people a lot of lov  We love you",4
"I'm still so sad and i feel like crying what is wrong with the world?",4
"Horrible so sad",4
"My heart is broken for what happened at Manchester. I can't comprehend the amount of sadness this atrocity brings me.",4
"So saddened by the events of last night. Cannot even imagine how upset Ariana and the families must be",4
"A sad day . People of Manchester hold your heads high . This reckless hate will not defeat us .",4
"So sad what happened last night. Say strong Manchester",4
"So sad and heartbroken",4
" Very sad for what happened my prayers with all the affected",4
"Horrible so sad",4
"Really very sad to target such young and innocent souls",4
"So sad about what happened at the  in Manchester. Praying for the victims and their families",4
"This was sadly 'the last time' for some of the victims",4
"We send our condolences to the victims of Manchester and are feeling sad today :(   bit.ly/2q8dvUj",4
" my thoughts are with the victims of this sad crime. Keep strong keep going out. Never give up that dont let them win",4
"So sad to hear what happened in Manchester. My prayers are with the families . Everyone be safe",4
"So sad to see what has happened in Manchester",4
"ing day my hurts for all affected by the attack a mixture of sadness for the vicitms and hate towards the attacker(s)",4
"Why would someone be so wicked and evil to hurt others.  it's a sad day in England",4
"so sad that people feel this way we all need to remember terrorism has no religion and it never will",4
"In times of hurt and sadness  LOVE and prayers is one thing we can offer no matter where we are in the world",4
"So sad to hear about what happened in Manchester.",4
"It's so sad. I'm have been crying all day",4
"sad news coming from Manchester........... my well wishes to the people of Manchester.....",4
"So sad about Manchester. A night of fun turned into a night of unthinkable tragedy! When will it stop?!?!",4
"I know! It's so sad how you think it's going to be the best night of your life and this happens..     status/867017979552292864",4
"Deeply saddend by the tragic events that happend in Manchester last night. My heartfelt sympathies to all those affected",4
"I am so sorry and deeply saddened for all Ariana Grande fans.",4
"I embrace a multicultural Britain  sadly some people are just bastards!!!!",4
"So sad what's happened in Manchester  can't believe how selfish and this world is",4
"RIP Carrie Fisher so much sadness and death popping up in my feed. Want the Princess back right about now.",4
"Shocked and saddened by the terrible events in  Arena. Our thoughts are with all the families affected.",4
"  such a sad day for the nation. Hope the loved ones of those affected get the strength to deal with this tragedy.",4
"As an arianator  this is a sad day for me  but not only for arianators  it's a sad day for the world",4
"  my thoughts on the sad event and all love for everybody wish you all nothing but happiness and love",4
"My prayers goes to  yesterday...so very awfully sad that this happen to young 'uns..",4
"although I am extremely thankful my close friends are home safe  two family friends sadly didn't make it and I am broken",4
"No matter where you are today in the UK everyone is sad",4
"Reading about the Manchester bombing is so sad",4
"its sad to hear abt what happened in Manchester they were at a concert havin a good time &negativity came out as a result",4
"Im so heartbroken rn this is so sad",4
"I'm so sad",4
" So saddened to hear about all the lives that were lost and those who were injured and the families are in my prayers",4
"Listening to 'quit' and being sad",4
"Felling so sad for those parents whose children are lost and for those parents whose children actually died",4
"Our hearts go out to the victims and families of the terrible Manchester attack. A very sad day for all.",4
"many sad things happened today  i hope everyone is alright.. bless",4
"  I'm so sad right now",4
"So sad for manchester all of my thoughts and condolences are given to the harmful people that were in ariana s concert",4
"I can't believe how sad the world seems today.",4
"It's just so sad. How can People be so sick and do something like this to other human beings. I don't get it.",4
"It's very sad that nowhere is safe anymore. Not schools  malls  movie theaters  and now concerts.",4
" this is so sad oh my God what the hell is going on with this world",4
"  I hope by tomorrow there wont be any more saddening news.",4
"Just heard what happened in Manchester! This is so so sad. My love goes to all those who have lost their loved ones",4
"I love you guys so much. It's so sad that you feel this way especially with the place you love. <3  you guys are amazing",4
"I am so sad for those in Manchester",4
"It's so sad to know innocent lives taken by such cowardly acts from cowards",4
"Truly heartbreaking... Rest In Piece those who sadly lost their lives to such a cowardly act xox",4
"cristianoSo sad to hear the news from Manchester. My thoughts are with the families and friends of the victims.",4
"I'm completely broken  we are killing our own world. This is really sad.",4
"After all the sad news I've heard today  I've been quite upset. Let's just have world peace",4
"What has this world come to?! So sad my heart goes out to everyone",4
"This is so sad  god  i can't even think what her family is passing through  rest in peace.     /status/866925208896233473",4
"That's sad  we must be strong now.",4
"In tears watching the news so sad",4
"So sad to hear about Georgina :( thoughts go out to her family",4
"It's a very sad feeling to hear what happened yesterday night in Manchester.",4
"So sad to hear about Manchester",4
"I'm so so sad. Who may knew what it will be? I send all my love to all  in OUR world and to  .",4
"as someone whose grown up going to concerts and being in a fandom this all hits so close to home my heart still is so sad",4
"After everything you preached last night we are still suffering  such sad news",4
"Such a sad day today",4
"Horrific and barbaric  words cannot express my outrage  horror and sadness over the Manchester bombing",4
"it makes me sad coz the victims just wanted to enjoy the concert and see their idol  but it became a horrifying event",4
"My thoughts and prayers for all those affected by the Manchester tragedy. So sad.",4
"What happened in Manchester is so sad... This is the world we are creating? TwT",4
"Yesterday a sad thing happened. I hope the victims may rest in peace and I hope they will find the missing ones.",4
"I'm sad  gutted  angry and frustrated. When are we going to do something? We need to stop all this hate",4
"What an agonisingly sad day for the world. My heart is so heavy",4
"I'm so sad about this  it's not ur fault.Stay strong Ari",4
"It's so sad that now inocent children have been placed into the picture.",4
"Such a sad story but boy am I proud to be apart of our nation. Beautiful to see everyone come together",4
" your generosity is overwhelming  it's such a sad time for everyone and their families!",4
"it so sad to see how many things have happened in just one day  what an awful world we live in     tatus/866996162317791233",4
"I feel so sad",4
"Waking up to all this sad news  my heart hurts",4
"There are no words for what happened ... my prayers for the victims and all those affected.A sad day",4
"so much hate and sadness in the world rn :(",4
"It's so sad  I can't quite wrap my head around it.",4
"it's sad when people who gave you the best memories  become a tragedy   instagram.com/p/BUcWD7fFlz1/",4
"Very sad with what happened in Manchester  my condolences to the relatives of the victims.",4
"Very sad to know about the tragedy  our prayers are with you",4
"It's so sad that we live in such a cruel world  prayers to all the family and friends.",4
"Can't believe what happened last night in  my heart goes out to the family's and friends at this sad time",4
" words can't describe how sad it is",4
"It's so sad to see what is going on in the world. Be safe everyone.",4
"Its so sad that things like that still happens. That the meaning of life  it doesn't mean anything to them.",4
"So sad that someone 8 years old got killed yesterday  she spent her last night singing along to her idol",4
"i can't sleep i'm so sad about the news happened today keep safe everyone",4
"Such a sad day. My heart goes out to all affected by this terrible act!   o",4
"Concerts should be a safe place where people can get lost in the music  so sad to hear about what happened in Manchester",4
"I am deeply saddened of what's happening esp in PH. Lord  hear us.",4
"I'm so sad to live on this planet. Stay safe guys and take care",4
"  this is so sad how it could this happen it was kids and teenagers in that concert they were inocent",4
" this is a sad thing that has happened  hopes and prayers to the families that lost loved ones in Manchester England.",4
"It's saddening that we were happy yesterday then all of a sudden this tragedy happens.",4
" We only see humans but no humanity and that's sad. I wish we could live in a better world",4
"Thoughts are with the families and friends of the ones that are injured and have sadly passed     s/867036127156416514",4
"this is all horribly sad it hurts my heart no single child/person deserves this :(",4
"I am saddened and completely heart broken  My love and prayers go out to you Manchester.",4
"So sad about what happened last night prayers to all the families and friends! Dms are open if you need help!",4
"I'm very sad on this horrible tragedy",4
"It's so sad to see that someone would do this to others",4
"I'm sad for  that her  says today and it marks the day of her death.. This is heartbreaking",4
"Our has turned into  /  . I don't know how to feel about that but I feel like it's morbid and sad.",4
"So saddened and in shock. Praying for the victims and their families and for Ariana.",4
"So sad to hear this but so proud our country is standing together",4
"This world makes me so sad",4
"Seeing all the snapse everyone was posting during her concert makes me so sad cause they all looked so happy",4
"What is happening to the world?! Srsly i feel sad stay safe everyone",4
"Deeply saddened by the events of last night  thoughts and prayers go out to everyone",4
" to all those whom sadly lost their lives at MEN arena last night! Unbelievable what some pathetic idiots are doing!",4
"So sad about terrorist attack in Manchester. My sympathy & prayers are with the victims & their families",4
"So sad to hear the news from Manchester. Our thoughts are with the families and friends of the victims.",4
"What a sick world we live in! So so sad. RIP to those that didn't make it home",4
"It's sad of what happened in Manchester. We definitely live in a world of violence and it needs to stop.",4
"It is honestly so sad what happened in Manchester I can't Someone could be so sick to kill so many innocent people",4
"So sad. A place where you go make memories and see your beautiful artist perform and then your world turns upside down.",4
" that's really sad hope and pray",4
"So saddened by the events of the  concert last night. Praying for those families affected and called to  .",4
"Man that's sad",4
"it's been a sad day today. my heart is with all those who are suffering. can't imagine what it must feel like",4
"    this is just so sad. i pray for everyone i really hope they are ok",4
"Days like this are more than sad  but let's not forget that for some people this is a daily routine.",4
"Deeply saddened and absolutely heartbroken about what happened in Manchester last night.",4
" I'm so sad to hear that and I'm praying for them ..",4
"RIP to all those beautiful angels who died today   so sad to hear that",4
"I feel is sad about want happened in Manchester.",4
"I'm so sad I can't stop thinking about the families and people out there stay safe please",4
" I am so sad what I woke up to see. What a cruel cruel world we live in",4
"So sad that people can't go outside to actually enjoy themselves without stupidity people doing something ridiculous.",4
"I felt to sad for what happened",4
"So terribly sad",4
"It's saddening to see what has happened.",4
"My thoughts and wishes are with the people of  . I am feeling very sad after the bombings in",4
"so saddened to hear about the incident in manchester last night. my prayers and thoughts go out to ari and manchester.",4
"I am really very sad about what has happened  my thoughts and prayers go to all affected  to Ariana Grande and her team.",4
"How can someone be soo cruell? Like what? There were so many children and you just do this? Just sooo sad",4
"Prayers for Manchester  so sad to hear what happened :'( at the  manchester concert in the U.K",4
"I cant believe it happened  it's so sad I was upset all the day I hope everyone is okey and safe   pary for everyone",4
"it's so sad",4
"i'm so sad i can't stop crying.",4
"It's so sad I'm just crying",4
" from the US! prayers for the victims and Ariana this is soo sad",4
" my heart is breaking it's so sad",4
"My thoughts and prayers are with the victims and families of the people of Manchester. So sad what happened",4
"I'm very sad as well",4
"All my prayers go to Manchester . It's sad that people have to die like that .",4
"This is so sad",4
"It's a sad day in the world. Prayers to all the victims and for all those suffering",4
"So sad and upset... My thoughts are with the victems and their loved ones. They didn't deserved this",4
"My heartfelt thoughts and prayers for all those affected by the tragedy in Manchester last night.So sad.",4
"Last tweet about this...i am so so so sorry for the families and i'm so sad to see what it's happening...",4
"It's a sad story that 19 people died.A concert should be a place where you loose yourself on music",4
"I feel sad about this world!",4
"So sad to hear about the tragic incident that took place in Manchester. Lost for words",4
"So sad how many times my moms come into my room asking if I've heard about the latest terror attack",4
"Utterly beautiful from  in such sad times in my home city.",4
" i'm broken   it's sad  hope you get better  you and your fandom are incredible!",4
"Deeply saddened by the news at Manchester !!",4
"i'm reading through so many tweets about the attack in manchester and i'm actually crying this is so sad",4
"What a sad sad day",4
"  hope that you and most of them there are in safety. Rest in peace for those who live in sadness now.",4
"this has been a very sad day for the United Kingdom. I was only at that arena in Manchester last week.",4
"It's an all time low when innocent children and people get killed by going to a concert they hoped to enjoy! So so sad.",4
"So sad to hear the news from Manchester. My thoughts are with the families and friends of the victims.",4
"So sad to hear the terrible news! All the love and support to the people and their families affected by it! Stay Strong!",4
"These vile cowardly acts are becoming far too regular now - when will it end? Those poor families so so sad!",4
"I have no words. I'm just so sad",4
"So sad taken to soon r.i.p and to them who have been hurt   we all gotta stand United   status/866989410117496832",4
"we live in a very sad and cruel world.what happened recently broke me.",4
"Can't believe they found more victims its just so sad to hear about those 3 victims who are named it's just so sad",4
"So close to home it's actually terrifying! So sad",4
"On this very sad day our hearts go out to all those affected by last night's terrible events    s/status/867020358595080196",4
"It's sad when you see  is more trending than",4
"How could someone do that  Ariana and her fans don't deserve that tragedy.. it's so sad:'((",4
"I'm strong woman but this situation from Ariana's concert make me sad and I'm crying of despair",4
"I can't believe what happened last night at Ariana grande concert it's so sad",4
" For all the families that are affected it truly saddens my heart..I've been listening to the news since it first started",4
"It makes me so sad! why are people like that ?",4
"This is so sad.  for Manchester let stick together",4
"so sad that there are such evil cowards in our world!",4
"Hate hearing this kind of news in the world  so sad . Thoughts go out to the families of lost ones back home.",4
"Ari I'm from Brazil I was very sad for what happened My condolences",4
"Love how everyone pulls together at this sad time",4
"So sad for the sad event in Manchester.",4
"I know it's so sad",4
"Is so sad seeing what's happening in this world .  . We need you god .",4
"So sad about what happened in Manchester last night",4
"Cannot believe one single person can destroy so many lives  what a sad world we live in.",4
"Absolutely shocking! So so sad thoughts are with families who lost their loved ones  xx",4
"I'm just really sad and want to cry",4
"rest in peace to everyone who sadly lost their lives",4
"I'm so so sad about what has happened today.",4
"It was one of the best nights of my life  so sad others can't say the same sending my love",4
"We love you Ari and everybody are so sad for that attack in manchester      tatus/866849021519966208",4
"still cant believe what happened in manchester.. so sad  this world is so cruel!",4
"Our thoughts and prayers are with all the families who were sadly affected by the Manchester attack yesterday",4
"Sad sad day RIP to the Manchester victims  also RIP Roger Moore the best bond in my eyes.",4
"No one deserves this... So sad",4
"The incident happened in Manchester is really sad!!! RIP those poor souls  TOGETHER FOREVER",4
